City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1049,Rota,ES,36.6224,-6.3586,54.21,71,0,8.05,clear sky
1050,Loding,NO,67.3,14.75,14.65,67,6,7.0,clear sky
1051,Sol-Iletsk,RU,51.1631,54.9918,31.12,98,100,8.97,light snow
1052,Petropavl,KZ,54.8753,69.1628,27.07,97,100,6.76,light snow
1053,Waddan,LY,29.1614,16.139,50.85,45,0,7.11,clear sky
1054,Matamoros,MX,25.5333,-103.25,77.11,25,75,6.91,broken clouds
1055,Barela,IN,23.1,80.05,59.16,72,0,3.13,clear sky
1056,Cairns,AU,-16.9167,145.7667,92.1,55,40,13.8,scattered clouds
1057,Banjar,ID,-8.19,114.9675,76.91,94,100,6.44,light rain
1058,Wattegama,LK,6.7989,81.4808,72.84,96,4,2.19,clear sky
1059,Havelock,US,34.8791,-76.9013,60.78,84,91,3.62,overcast clouds
1060,Kabalo,CD,-6.05,26.9167,68.74,97,97,2.66,light rain
1061,Nuevo Progreso,MX,23.1667,-97.95,80.6,71,50,1.99,scattered clouds
1062,Waitati,NZ,-45.75,170.5667,54.81,66,100,4.61,overcast clouds
1063,Fengzhen,CN,40.4394,113.1536,18.3,71,0,3.58,clear sky
1064,Salaya,IN,22.3167,69.6,72.59,49,0,11.01,clear sky
1065,Labuhan,ID,-6.8844,112.2051,79.41,78,100,6.8,heavy intensity rain
1066,Agirish,RU,61.9247,63.0231,-4.9,96,99,2.42,overcast clouds
1067,Verkhneuralsk,RU,53.8769,59.2106,26.8,96,100,2.82,light snow
1068,Bayburt,TR,40.2589,40.2278,28.13,81,30,3.2,scattered clouds
1069,Skibbereen,IE,51.55,-9.2667,44.4,97,100,15.77,overcast clouds
1070,Doha,QA,25.2867,51.5333,64.38,72,0,1.14,clear sky
1071,Rajauri,IN,33.3833,74.3,48.34,66,17,6.53,few clouds
1072,Orotukan,RU,62.2667,151.7,-34.94,96,13,5.17,few clouds
1073,Boa Vista,BR,2.8197,-60.6733,84.18,65,75,12.66,broken clouds
1074,Mago,RU,53.2514,140.1822,0.88,97,72,0.76,broken clouds
1075,Carnduff,CA,49.1667,-101.8009,5.38,85,100,16.73,overcast clouds
1076,Almunecar,ES,36.7339,-3.6907,57.69,52,84,16.51,broken clouds
1077,Laredo,US,27.5064,-99.5075,80.6,63,1,3.44,clear sky
1078,Aden,YE,12.7794,45.0367,79.5,63,34,12.66,scattered clouds
1079,Bedford,GB,52.1346,-0.4663,40.5,91,83,7.7,broken clouds
1080,Aksarka,RU,66.5606,67.7975,-15.92,90,62,13.98,broken clouds
1081,Kasongo-Lunda,CD,-6.4667,16.8167,68.68,97,99,1.19,overcast clouds
1082,Fos-Sur-Mer,FR,43.4377,4.9446,41.47,86,0,8.05,clear sky
1083,Satrikh,IN,26.8667,81.2,66.27,62,10,6.11,clear sky
1084,Wagar,SD,16.1525,36.2032,73.71,65,0,11.61,clear sky
1085,Grand Island,US,40.925,-98.342,43.09,39,90,11.01,overcast clouds
1086,Centerville,US,39.6284,-84.1594,57.88,86,90,13.8,overcast clouds
1087,Ponnani,IN,10.767,75.9252,76.32,86,27,3.51,scattered clouds
1088,Gamba,GA,-2.65,10.0,77.52,89,100,2.89,moderate rain
1089,Pontarlier,FR,46.8333,6.25,30.16,97,100,1.72,light snow
1090,La Romana,DO,18.4273,-68.9728,78.53,86,54,10.69,broken clouds
1091,Zhengjiatun,CN,43.5064,123.5064,23.49,82,98,7.54,overcast clouds
1092,Luganville,VU,-15.5333,167.1667,85.96,68,11,10.04,few clouds
1093,Gravelbourg,CA,49.8834,-106.5512,0.91,88,100,12.57,overcast clouds
1094,Mlonggo,ID,-6.5333,110.7,80.89,82,98,11.14,overcast clouds
1095,Mae Sot,TH,16.7167,98.5667,57.67,80,81,2.53,broken clouds
1096,Tondano,ID,1.3038,124.9112,78.89,76,98,2.98,overcast clouds
1097,Kalmunai,LK,7.4167,81.8167,76.91,85,2,1.99,clear sky
1098,Kenora,CA,49.8167,-94.4337,24.78,79,100,8.01,overcast clouds
1099,Valpacos,PT,41.6075,-7.3109,45.73,74,89,11.77,overcast clouds
1100,Macapa,BR,0.0389,-51.0664,75.18,100,90,3.44,light rain
1101,Gorontalo,ID,0.5412,123.0595,81.99,82,92,2.19,overcast clouds
1102,Half Moon Bay,US,37.4636,-122.4286,65.19,77,1,1.01,clear sky
1103,Torit,SS,4.4133,32.5678,75.99,48,70,3.65,broken clouds
1104,Udachnyy,RU,66.4167,112.4,-32.24,99,99,5.91,overcast clouds
1105,Boqueirao,BR,-7.5,-36.1333,75.25,80,17,11.86,few clouds
1106,Buluang,PH,13.3068,123.3425,77.43,77,52,4.25,broken clouds
1107,Preobrazheniye,RU,42.9019,133.9064,40.73,94,89,7.31,overcast clouds
1108,Yumen,CN,40.2833,97.2,23.36,53,43,6.6,scattered clouds
1109,Awbari,LY,26.5921,12.7805,49.62,28,10,7.45,clear sky
1110,Romny,UA,50.751,33.4747,29.3,74,100,7.36,light snow
1111,Afonso Bezerra,BR,-5.4983,-36.5056,80.55,68,60,21.16,broken clouds
1112,San Andres,CO,12.5847,-81.7006,84.22,74,40,12.66,scattered clouds
1113,Svirsk,RU,53.0858,103.3325,1.45,99,63,2.55,broken clouds
1114,Sladkovo,RU,55.5284,70.3385,27.45,96,100,6.64,overcast clouds
1115,Santa Marinella,IT,42.0345,11.8536,47.91,74,66,7.92,broken clouds
1116,Yoichi,JP,43.2039,140.7703,39.22,74,31,8.97,scattered clouds
1117,Gushikawa,JP,26.3544,127.8686,69.39,64,20,13.8,few clouds
1118,College Place,US,46.0493,-118.3883,42.42,71,1,0.0,clear sky
1119,Povolzhskiy,RU,53.5854,49.7629,22.62,90,61,3.67,broken clouds
1120,Zaraza,VE,9.3503,-65.3245,77.36,78,86,8.19,overcast clouds
1121,Saint-Augustin,CA,51.226,-58.6502,21.61,64,99,9.37,overcast clouds
1122,Manokwari,ID,-0.8667,134.0833,83.16,73,96,3.0,overcast clouds
1123,Jumla,NP,29.2747,82.1838,39.94,90,77,4.16,broken clouds
1124,Mackenzie,CA,55.2999,-123.1698,1.6,99,100,1.3,overcast clouds
1125,Pozo Colorado,PY,-23.4923,-58.7972,86.95,42,45,4.74,scattered clouds
1126,Wanxian,CN,30.8039,108.3897,51.6,77,0,3.83,clear sky
1127,Narsingi,IN,18.0333,78.4333,64.36,70,6,6.02,clear sky
1128,Shahr-E Kord,IR,32.3256,50.8644,39.38,21,82,5.5,broken clouds
1129,Santa Barbara,US,34.7333,-120.0343,69.35,41,1,11.5,haze
1130,Salto,UY,-31.3833,-57.9667,80.87,54,49,3.0,scattered clouds
1131,Manaus,BR,-3.1019,-60.025,79.3,94,40,0.0,scattered clouds
1132,Lichuan,CN,30.3,108.85,40.3,87,0,1.68,clear sky
1133,Bryan,US,30.6744,-96.37,75.09,77,40,6.91,scattered clouds
1134,Laguna De Perlas,NI,12.3429,-83.6712,78.44,87,4,10.47,clear sky
1135,Itoman,JP,26.1247,127.6694,70.18,60,20,11.5,few clouds
1136,Reconquista,AR,-29.15,-59.65,77.36,48,29,8.32,scattered clouds
1137,Mangan,IN,27.5167,88.5333,58.95,44,40,7.02,scattered clouds
1138,Hachinohe,JP,40.5,141.5,35.82,68,6,7.0,clear sky
1139,Guymon,US,36.6828,-101.4816,62.6,25,1,10.36,clear sky
1140,Baguanos,CU,20.7517,-76.0269,79.09,83,64,14.14,broken clouds
1141,Caorle,IT,45.5966,12.8758,44.35,88,100,12.93,overcast clouds
1142,Manavalakurichi,IN,8.1333,77.3,78.89,87,74,6.98,broken clouds
1143,Grand-Lahou,CI,5.1367,-5.0242,80.26,84,56,7.47,broken clouds
1144,Ayna,PE,-12.65,-73.9167,59.9,94,100,1.32,overcast clouds
1145,Tarakan,ID,3.3,117.6333,76.5,94,75,3.44,light rain
1146,Digri,PK,25.1558,69.1113,64.33,25,1,6.8,clear sky
1147,Shubarshi,KZ,48.5872,57.1869,30.78,75,100,7.34,overcast clouds
1148,Kolyvan,RU,55.3053,82.7391,28.06,93,82,10.96,broken clouds
1149,Jacareacanga,BR,-6.2222,-57.7528,74.26,96,89,2.01,light rain
1150,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,64.8,85,83,6.2,broken clouds
1151,Pallasovka,RU,50.05,46.8833,32.14,94,100,13.15,overcast clouds
1152,Zhangye,CN,38.9342,100.4517,29.68,37,3,5.17,clear sky
1153,Samarai,PG,-10.6167,150.6667,83.8,72,96,9.13,overcast clouds
1154,Lamu,KE,-2.2717,40.902,78.89,78,97,9.04,overcast clouds
1155,Scarborough,GB,54.2797,-0.4044,39.65,91,51,3.06,light rain
1156,Sarangani,PH,5.4033,125.4636,82.2,76,79,10.2,broken clouds
1157,North Bend,US,43.4065,-124.2243,53.24,89,1,3.44,clear sky
1158,Kyren,RU,51.6828,102.1408,17.78,73,62,2.84,broken clouds
1159,Dudinka,RU,69.4058,86.1778,-16.38,97,100,21.34,light snow
1160,Cukai,MY,4.25,103.4167,74.25,84,100,6.76,overcast clouds
1161,Sioux Falls,US,43.55,-96.7003,31.98,61,75,24.16,broken clouds
1162,Mamurras,AL,41.5775,19.6922,55.54,71,90,13.8,overcast clouds
1163,Marsh Harbour,BS,26.5412,-77.0636,77.14,75,3,14.5,clear sky
1164,Caceres,ES,39.522,-6.3748,46.8,92,24,7.05,few clouds
1165,Inskoy,RU,54.4297,86.44,20.7,95,97,6.93,overcast clouds
1166,Kysyl-Syr,RU,63.8986,122.7617,-31.79,97,38,5.5,scattered clouds
1167,Selenginsk,RU,52.0064,106.8647,1.81,85,69,5.91,broken clouds
1168,Labytnangi,RU,66.6572,66.4183,-15.47,90,73,7.78,broken clouds
1169,Pilna,RU,55.5539,45.9219,23.77,96,89,4.32,overcast clouds
1170,Ormara,PK,25.2088,64.6357,71.17,30,1,14.92,clear sky
1171,Swift Current,CA,50.2834,-107.8014,-3.19,84,90,16.11,overcast clouds
1172,Havre-Saint-Pierre,CA,50.2334,-63.5986,24.1,55,75,15.21,broken clouds
1173,Kihei,US,20.785,-156.4656,76.84,89,90,9.22,moderate rain
1174,Hearst,CA,49.6835,-83.6665,16.03,92,100,6.8,overcast clouds
1175,Salem,IN,11.65,78.1667,72.52,87,35,1.99,scattered clouds
1176,Linjiang,CN,41.8069,126.9078,34.14,95,93,2.93,overcast clouds
1177,Siderno,IT,38.2779,16.302,58.17,85,31,4.61,scattered clouds
1178,Kushima,JP,31.4583,131.2333,55.45,68,85,4.07,overcast clouds
1179,The Valley,AI,18.217,-63.0578,81.1,68,69,21.81,broken clouds
1180,Astoria,US,46.1879,-123.8313,44.85,90,1,3.0,clear sky
1181,Sault Sainte Marie,CA,46.5168,-84.3333,27.16,74,90,16.11,snow
1182,Phuket,TH,8.0,98.25,73.62,78,20,8.05,few clouds
1183,Bundaberg,AU,-24.85,152.35,83.21,64,75,5.01,broken clouds
1184,Shaoyang,CN,27.2315,111.4525,49.59,53,0,1.41,clear sky
1185,Amazar,RU,53.858,120.875,10.45,57,6,5.5,clear sky
1186,Kampot,KH,10.6167,104.1833,75.25,75,100,11.05,overcast clouds
1187,Kawalu,ID,-7.3817,108.2082,74.14,91,100,1.66,light rain
1188,Vorchdorf,AT,48.0039,13.9212,34.09,95,100,3.67,light rain
1189,Tefe,BR,-3.3542,-64.7114,74.86,96,51,2.48,heavy intensity rain
1190,Rabak,SD,13.1809,32.74,78.19,26,0,12.68,clear sky
1191,Vikhorevka,RU,56.1201,101.1636,24.39,90,98,11.14,overcast clouds
1192,Aquin,HT,18.2833,-73.4,77.41,79,41,2.24,scattered clouds
1193,Popondetta,PG,-8.7537,148.2534,88.83,58,77,3.78,broken clouds
1194,Biak,ID,-0.9131,122.8766,78.8,83,100,1.72,overcast clouds
1195,Ouesso,CG,1.6136,16.0517,72.59,90,94,2.3,overcast clouds
1196,Bonthe,SL,7.5264,-12.505,80.02,81,66,7.49,broken clouds
1197,Painesville,US,41.7245,-81.2457,52.93,62,90,5.01,overcast clouds
1198,Lindsay,US,36.203,-119.0882,63.01,100,90,0.0,mist
1199,Tiarei,PF,-17.5333,-149.3333,87.82,72,79,17.2,broken clouds
1200,Winnemucca,US,40.973,-117.7357,53.65,35,1,4.61,clear sky
1201,Revelstoke,CA,50.9832,-118.2023,24.82,63,40,6.91,scattered clouds
1202,Puqi,CN,29.7167,113.8833,48.61,48,0,2.21,clear sky
1203,Panorama,GR,40.5878,23.0315,53.04,77,20,3.0,few clouds
1204,Aquiraz,BR,-3.9014,-38.3911,85.21,68,18,13.76,few clouds
1205,Hlotse,LS,-28.8718,28.045,56.14,91,100,3.98,overcast clouds
1206,Novobiryusinskiy,RU,56.9578,97.7076,27.55,95,100,9.62,light snow
1207,Alugan,PH,12.2188,125.4808,79.48,79,63,14.32,broken clouds
1208,Kuryk,KZ,43.2,51.65,41.68,66,77,8.99,broken clouds
1209,Ishigaki,JP,24.3448,124.1572,73.53,64,75,18.41,broken clouds
1210,Barberton,ZA,-25.7884,31.0532,66.25,90,91,1.77,overcast clouds
1211,Pochutla,MX,15.7432,-96.4661,82.22,75,0,2.8,clear sky
1212,Bentonville,US,36.3728,-94.2088,67.28,81,75,3.0,broken clouds
1213,Manitouwadge,CA,49.1215,-85.8403,21.92,87,100,7.45,overcast clouds
1214,Bolshoye Nagatkino,RU,54.5196,47.9679,20.37,94,28,1.95,scattered clouds
1215,Palampur,IN,32.1167,76.5333,49.14,62,80,4.14,broken clouds
1216,Kazerun,IR,29.6195,51.6541,54.27,19,39,4.16,scattered clouds
1217,Bien Hoa,VN,10.95,106.8167,71.58,87,99,5.21,overcast clouds
1218,Cimarron Hills,US,38.8586,-104.6989,58.84,45,40,34.52,scattered clouds
1219,Gouvy,BE,50.186,5.9392,34.52,100,100,2.17,overcast clouds
1220,Matagami,CA,49.7502,-77.6328,6.91,85,1,8.05,clear sky
1221,Wates,ID,-8.1326,111.9541,75.92,91,100,3.49,overcast clouds
1222,Kawai,JP,34.2333,135.85,42.15,90,78,1.45,broken clouds
1223,Namibe,AO,-15.1961,12.1522,71.82,64,5,4.74,clear sky
1224,Urucui,BR,-7.2294,-44.5561,74.86,89,54,3.76,broken clouds
1225,Balaipungut,ID,1.05,101.2833,73.81,96,99,1.16,overcast clouds
1226,Athabasca,CA,54.7169,-113.2854,-4.18,68,33,7.18,scattered clouds
1227,Adrar,MR,20.5022,-10.0711,61.39,13,100,10.42,overcast clouds
1228,Veselynove,UA,47.3567,31.2349,41.49,91,100,13.18,overcast clouds
1229,Kungsbacka,SE,57.4872,12.0761,24.08,86,25,5.99,scattered clouds
1230,Woodstock,CA,43.1334,-80.7497,32.67,90,100,15.93,snow
1231,Sharan,RU,54.8167,54.0,25.74,92,100,5.55,overcast clouds
1232,Debica,PL,50.0515,21.4114,35.37,99,100,1.52,light snow
1233,Amursk,RU,50.2261,136.8994,13.68,93,100,11.68,overcast clouds
1234,Bemidji,US,47.4736,-94.8803,25.09,95,90,13.8,light snow
1235,Traverse City,US,44.7631,-85.6206,30.94,97,100,3.0,light snow
1236,Labuan,MY,5.2767,115.2417,78.96,100,20,2.3,light rain
1237,Kutno,PL,52.2306,19.3641,32.09,94,100,5.86,overcast clouds
1238,Guerrero Negro,MX,27.9769,-114.0611,65.28,75,1,16.73,clear sky
1239,Kaeo,NZ,-35.1,173.7833,77.32,77,36,8.77,scattered clouds
1240,Morondava,MG,-20.2833,44.2833,79.57,75,84,2.62,broken clouds
1241,Listvyagi,RU,53.6772,86.951,15.33,92,99,2.77,overcast clouds
1242,Willowmore,ZA,-33.2926,23.4895,60.82,76,73,6.96,light rain
1243,Siavonga,ZM,-16.5382,28.7088,81.48,44,16,7.29,few clouds
1244,Snyder,US,32.7179,-100.9176,70.52,30,1,9.22,clear sky
1245,Cumpas,MX,29.9833,-109.7833,67.14,23,0,3.98,clear sky
1246,Dryden,CA,49.7833,-92.7503,21.49,86,90,9.22,light snow
1247,Lagos,NG,6.5833,3.75,82.72,85,60,3.91,broken clouds
1248,Dukat,RU,62.55,155.55,-31.13,100,48,4.97,scattered clouds
1249,Seguela,CI,7.9611,-6.6731,77.45,38,8,0.94,clear sky
1250,Ascension,US,30.2169,-90.9001,72.0,89,75,0.0,broken clouds
1251,Yeppoon,AU,-23.1333,150.7333,82.18,69,69,13.87,broken clouds
1252,Dauriya,RU,49.9333,116.8667,7.16,92,7,6.11,clear sky
1253,Lorvao,PT,40.2594,-8.3168,52.45,94,26,1.61,scattered clouds
1254,Gizo,SB,-8.103,156.8419,83.68,72,99,3.8,light rain
1255,Kyabe,TD,9.4515,18.9449,80.19,27,28,3.38,scattered clouds
1256,Pringsewu,ID,-5.3582,104.9744,74.19,95,100,1.12,overcast clouds
1257,Baruun-Urt,MN,46.6806,113.2792,18.19,71,1,9.37,clear sky
1258,Piney Green,US,34.716,-77.3202,60.73,86,1,0.0,clear sky
1259,Irara,BR,-12.05,-38.7667,70.27,95,20,5.23,few clouds
1260,Yilan,TW,24.757,121.753,70.36,99,82,1.99,broken clouds
1261,Tiznit,MA,29.5833,-9.5,55.49,52,1,0.47,clear sky
1262,Le Pont-De-Claix,FR,45.1244,5.7064,39.92,92,100,0.51,overcast clouds
1263,Caraquet,CA,47.7941,-64.9386,21.34,67,97,14.74,overcast clouds
1264,Fukuma,JP,33.7667,130.4667,48.2,65,35,3.98,scattered clouds
1265,Sandwick,GB,60.0,-1.25,40.82,56,75,9.22,broken clouds
1266,Andrelandia,BR,-21.7397,-44.3092,62.15,95,41,0.72,light rain
1267,Mabaruma,GY,8.2,-59.7833,73.35,97,90,3.6,overcast clouds
1268,Arles,FR,43.6768,4.6303,46.22,70,0,5.75,clear sky
1269,Singarayakonda,IN,15.25,80.0333,74.46,76,3,4.41,clear sky
1270,Orje,NO,59.4802,11.6602,16.79,88,65,5.5,light snow
1271,Mikkeli,FI,61.6886,27.2723,3.15,85,25,2.3,light shower snow
1272,Mandeville,JM,18.0417,-77.5071,73.45,95,44,2.86,scattered clouds
1273,Krasnoselkup,RU,65.7,82.4667,-35.36,100,26,3.4,scattered clouds
1274,Abu Samrah,SY,35.3029,37.1841,50.25,53,3,3.65,clear sky
1275,Clarksburg,US,39.2807,-80.3445,57.07,47,1,8.05,clear sky
1276,Zeya,RU,53.75,127.2667,6.53,96,99,1.74,overcast clouds
1277,Cibitoke,BI,-2.8833,29.25,60.96,88,100,4.25,light rain
1278,Villarrica,PY,-25.75,-56.4333,78.1,55,6,5.17,clear sky
1279,Bealanana,MG,-14.55,48.7333,61.32,97,32,3.47,scattered clouds
1280,Staryy Nadym,RU,65.6118,72.6842,-26.48,100,28,8.19,scattered clouds
1281,Mollendo,PE,-17.0231,-72.0147,67.57,84,100,2.91,overcast clouds
1282,Matay,EG,28.419,30.7792,56.82,70,40,3.24,scattered clouds
1283,Araripe,BR,-7.2125,-40.0461,75.67,56,89,3.78,overcast clouds
1284,Igrim,RU,63.1906,64.4162,-18.27,99,52,1.3,broken clouds
1285,Luoyang,CN,34.6836,112.4536,43.59,35,2,4.59,clear sky
1286,Huilong,CN,31.8111,121.655,49.98,75,0,4.7,clear sky
1287,Borisoglebskiy,RU,57.2586,39.1508,-4.36,94,96,7.52,overcast clouds
1288,Tuy Hoa,VN,13.0833,109.3,70.59,93,96,6.78,overcast clouds
1289,Barra Patuca,HN,15.8,-84.2833,77.74,84,13,4.9,few clouds
1290,Batangafo,CF,7.3008,18.2833,76.37,32,92,2.17,overcast clouds
1291,Viseu,PT,40.661,-7.9097,44.85,96,62,1.32,broken clouds
1292,Naica,MX,27.85,-105.4833,68.86,23,100,5.79,overcast clouds
1293,Snezhnogorsk,RU,69.1933,33.2531,-7.82,82,86,28.7,overcast clouds
1294,Ilinge,ZA,-31.9768,27.0427,60.12,81,100,5.68,overcast clouds
1295,Ati,TD,13.2154,18.3353,76.33,19,32,11.05,scattered clouds
1296,Salinas,US,36.6777,-121.6555,67.05,77,1,11.5,clear sky
1297,Erenhot,CN,43.6475,111.9767,21.04,83,3,3.78,clear sky
1298,Merced,US,37.1666,-120.7516,63.84,71,12,4.63,few clouds
1299,Lipetsk,RU,52.6031,39.5708,27.07,65,100,4.09,overcast clouds
1300,Chateau-Thierry,FR,49.05,3.4,41.14,96,94,2.13,overcast clouds
1301,Gazli,UZ,40.1333,63.45,39.87,78,0,9.35,clear sky
1302,Winton,US,37.3894,-120.6133,57.34,82,90,3.44,overcast clouds
1303,Panama City,PA,8.9936,-79.5197,84.06,82,40,0.0,scattered clouds
1304,Kutulik,RU,53.3508,102.7839,2.59,98,68,3.53,broken clouds
1305,Outlook,CA,51.5001,-107.0513,-2.51,83,97,10.4,overcast clouds
1306,Tyler,US,32.3513,-95.3011,71.65,82,1,4.0,clear sky
1307,Soubre,CI,5.7856,-6.6083,74.41,97,40,1.54,scattered clouds
1308,Xacmaz,AZ,41.4635,48.806,46.29,78,44,8.12,scattered clouds
1309,Krasnyy Profintern,RU,57.7446,40.435,-3.98,91,49,6.55,scattered clouds
1310,Peru,US,40.7537,-86.0689,53.8,93,90,13.8,overcast clouds
1311,Pasni,PK,25.2631,63.471,71.62,30,5,16.02,clear sky
1312,Mendi,PG,-6.1761,143.6513,68.88,58,90,4.03,overcast clouds
1313,Pitimbu,BR,-7.4706,-34.8086,81.19,77,31,15.93,scattered clouds
1314,Cassilandia,BR,-19.1133,-51.7342,77.68,69,61,3.51,broken clouds
1315,Tommot,RU,58.9564,126.2925,-0.4,88,100,6.29,overcast clouds
1316,Limbang,MY,4.75,115.0,78.91,95,100,1.03,light rain
1317,Campos,BR,-21.75,-41.3,73.31,89,47,7.14,scattered clouds
1318,Kharp,RU,66.8014,65.8081,-8.09,95,85,5.59,overcast clouds
1319,Dali,CN,25.7,100.1833,44.56,91,47,1.07,scattered clouds
1320,Magrath,CA,49.4167,-112.8686,7.12,85,100,2.3,overcast clouds
1321,Orito,CO,0.6766,-76.8771,73.04,97,100,1.83,overcast clouds
1322,Ongandjera,NA,-17.8833,15.0667,74.95,22,44,9.28,scattered clouds
1323,Conde,BR,-7.2597,-34.9075,80.06,83,40,10.36,scattered clouds
1324,Derzhavinsk,KZ,51.1,66.3167,13.42,87,72,5.93,broken clouds
1325,Balikpapan,ID,-1.2675,116.8289,79.79,89,20,6.91,moderate rain
1326,Iquitos,PE,-3.7481,-73.2472,77.04,94,75,1.14,broken clouds
1327,Daniel Flores,CR,9.3355,-83.6694,73.76,92,40,1.74,scattered clouds
1328,Kikwit,CD,-5.041,18.8162,70.07,97,98,2.48,overcast clouds
1329,Greenville,US,35.6127,-77.3663,59.29,80,1,0.0,clear sky
1330,Ukiah,US,39.1502,-123.2078,69.69,51,1,5.75,clear sky
1331,Puerto Escondido,MX,15.85,-97.0667,80.35,74,0,3.47,clear sky
1332,Maningrida,AU,-12.0667,134.2667,89.55,56,86,3.91,overcast clouds
1333,Xiaoshi,CN,41.2971,124.1209,30.22,96,95,2.33,overcast clouds
1334,Blois,FR,47.5833,1.3333,43.18,79,92,12.26,overcast clouds
1335,Miri,MY,4.4148,114.0089,78.94,89,40,6.91,scattered clouds
1336,Odienne,CI,9.51,-7.5692,72.59,28,34,3.58,scattered clouds
1337,Arman,RU,59.7,150.1667,-12.84,90,22,5.39,few clouds
1338,Conceicao Do Araguaia,BR,-8.2578,-49.2647,74.91,86,99,2.75,overcast clouds
1339,Pandan,PH,14.0453,124.1694,77.36,81,93,15.01,overcast clouds
1340,Manggar,ID,-2.8833,108.2667,77.72,90,99,9.91,heavy intensity rain
1341,Groningen,NL,53.25,6.75,37.27,92,90,1.01,overcast clouds
1342,Tettnang,DE,47.6667,9.6,35.22,95,90,1.01,light rain
1343,Galle,LK,6.0367,80.217,76.75,86,59,3.6,broken clouds
1344,Villa Maria,AR,-32.4075,-63.2402,67.3,73,45,7.29,scattered clouds
1345,Marsa Matruh,EG,31.3525,27.2453,62.83,73,45,9.31,scattered clouds
1346,Gombe,NG,10.2897,11.1673,73.89,23,44,7.9,scattered clouds
1347,Pouembout,NC,-21.1333,164.9,86.95,58,34,0.87,scattered clouds
1348,Swan River,CA,52.1058,-101.2676,-0.51,65,99,6.91,overcast clouds
1349,Cabras,IT,39.93,8.5314,47.08,63,100,23.73,overcast clouds
1350,Clemson,US,34.6834,-82.8374,59.22,74,90,4.61,overcast clouds
1351,Taltal,CL,-25.4,-70.4833,63.12,77,40,2.53,scattered clouds
1352,Buenos Aires,AR,-34.6132,-58.3772,69.96,77,75,18.41,broken clouds
1353,Aleksandrovskoye,RU,44.7142,43.0008,30.34,85,26,3.13,scattered clouds
1354,Kathu,TH,7.9178,98.3332,73.22,77,95,15.01,overcast clouds
1355,Umm Lajj,SA,25.0213,37.2685,73.56,61,34,11.79,scattered clouds
1356,Bang Lamung,TH,13.047,100.9289,76.95,47,20,9.53,few clouds
1357,Brokopondo,SR,4.75,-55.1667,77.4,88,100,8.12,overcast clouds
1358,Zaliztsi,UA,49.7919,25.373,27.99,99,100,5.73,overcast clouds
1359,Nagyatad,HU,46.2296,17.3579,37.38,98,100,7.87,light snow
1360,Xihe,CN,31.6864,113.4659,46.49,42,0,1.63,clear sky
1361,Bom Jesus,BR,-9.0744,-44.3586,72.81,90,21,1.81,few clouds
1362,Mazagao,BR,-0.115,-51.2894,75.25,87,92,3.71,light rain
1363,Assiniboia,CA,49.6334,-105.9845,3.11,72,100,12.66,overcast clouds
1364,Uchiza,PE,-8.4592,-76.4633,71.8,97,100,1.36,moderate rain
1365,Capitan Bado,PY,-23.2667,-55.5333,80.28,46,40,0.76,scattered clouds
1366,Matara,LK,5.9485,80.5353,75.54,89,82,4.05,broken clouds
1367,Ribas Do Rio Pardo,BR,-20.4431,-53.7592,78.85,46,7,2.17,clear sky
1368,Bijie,CN,27.3125,105.2942,43.59,90,30,0.56,scattered clouds
1369,Menongue,AO,-14.6585,17.691,62.58,94,100,4.43,light rain
1370,Simao,CN,22.7886,100.9748,53.28,79,64,2.19,broken clouds
1371,Tupik,RU,54.4253,119.9327,1.24,84,7,5.41,clear sky
1372,Santa Rosa,PH,14.3122,121.1114,78.85,66,74,8.23,broken clouds
1373,Novyy Urengoy,RU,66.0833,76.6333,-22.41,97,6,8.3,clear sky
1374,Myshkin,RU,57.7897,38.4545,5.79,90,85,6.42,overcast clouds
1375,Temyasovo,RU,52.9933,58.1014,25.16,98,100,2.66,snow
1376,Gazimurskiy Zavod,RU,51.5461,118.3266,1.4,97,5,4.16,clear sky
1377,Santiago De Cuba,CU,20.0247,-75.8219,82.02,78,40,9.22,scattered clouds
1378,Maubin,MM,16.7333,95.65,68.16,70,45,5.57,scattered clouds
1379,Aljezur,PT,37.3191,-8.8033,52.72,81,0,10.22,clear sky
1380,Tigil,RU,57.8,158.6667,22.32,89,100,22.91,light snow
1381,Port Dover,CA,42.7834,-80.1997,34.41,69,100,14.0,light snow
1382,Redmond,US,47.674,-122.1215,42.33,88,97,2.15,overcast clouds
1383,Novoagansk,RU,61.9449,76.6625,-2.15,97,96,7.27,overcast clouds
1384,Tangjiazhuang,CN,39.7333,118.45,38.8,41,81,11.41,broken clouds
1385,Zabaykalsk,RU,49.6333,117.3167,10.06,89,7,7.29,clear sky
1386,Paraguacu,BR,-21.5472,-45.7375,65.68,90,20,0.6,few clouds
1387,Taunggyi,MM,20.7833,97.0333,52.83,89,11,3.36,few clouds
1388,Urumqi,CN,43.801,87.6005,20.35,68,74,4.47,smoke
1389,Mundo Nuevo,MX,18.7,-95.5,77.05,82,2,9.98,clear sky
1390,Kotri,PK,25.366,68.3122,66.54,22,4,4.99,clear sky
1391,Channel-Port Aux Basques,CA,47.5702,-59.1367,31.93,65,100,24.61,overcast clouds
1392,Chenghai,CN,23.4632,116.768,58.91,77,0,0.0,clear sky
